PERIOD_DT,COMPANY,LOB,METRIC,CHANNEL,SUB_CHANNEL,DTL_CHANNEL,REGION,LOB_SEGMENT,LOB_SUB_SEGMENT,TYPE,VOLUME
02MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,0
03MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,2
03MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,7
03MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,3
03MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,HOME PHONE,N/A,N/A,1
03MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,4
03MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,TV,N/A,N/A,1
04MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,5
04MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,11
04MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,7
04MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,1
05MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,9
05MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,19
05MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,15
05MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,1
05MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,TV,N/A,N/A,1
05MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,0
06MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,4
06MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,15
06MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,7
06MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,1
07MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,9
07MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,20
07MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,12
07MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,HOME PHONE,N/A,N/A,0
08MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,5
08MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,22
08MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,12
08MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,0
08MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,0
09MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,2
09MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,13
09MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,9
09MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,HOME PHONE,N/A,N/A,1
09MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,1
09MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,TV,N/A,N/A,1
09MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,1
10MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,2
10MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,5
10MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,4
10MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,HOME PHONE,N/A,N/A,1
10MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,2
10MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,TV,N/A,N/A,1
11MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,2
11MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,9
11MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,3
11MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,INTERNET,N/A,N/A,1
11MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,1
12MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,9
12MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,14
12MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,10
12MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,1
13MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,5
13MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,15
13MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,10
13MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,INTERNET,N/A,N/A,1
13MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,0
14MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,7
14MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,13
14MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,12
14MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,HOME PHONE,N/A,N/A,0
14MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,0
14MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,TV,N/A,N/A,0
14MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,INTERNET,N/A,N/A,2
15MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,2
15MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,10
15MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,4
15MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,HOME PHONE,N/A,N/A,0
15MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,0
15MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,TV,N/A,N/A,0
15MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,INTERNET,N/A,N/A,0
16MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,1
16MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,10
16MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,5
16MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,HOME PHONE,N/A,N/A,0
16MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,1
16MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,TV,N/A,N/A,0
16MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,INTERNET,N/A,N/A,2
16MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,0
17MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,2
17MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,7
17MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,5
17MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,1
18MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,3
18MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,3
18MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,1
19MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,3
19MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,10
19MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,9
19MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,0
20MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,6
20MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,17
20MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,10
20MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,INTERNET,N/A,N/A,1
20MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,1
21MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,7
21MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,21
21MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,12
21MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,0
22MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,8
22MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,18
22MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,12
22MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,INTERNET,N/A,N/A,2
23MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,7
23MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,13
23MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,9
23MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,INTERNET,N/A,N/A,1
23MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,1
24MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,3
24MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,7
24MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,5
24MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,HOME PHONE,N/A,N/A,1
24MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,1
24MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,TV,N/A,N/A,1
25MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,0
25MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,5
25MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,4
25MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,HOME PHONE,N/A,N/A,1
25MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,1
25MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,TV,N/A,N/A,1
26MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,4
26MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,21
26MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,14
26MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,INTERNET,N/A,N/A,1
26MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,0
27MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,6
27MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,21
27MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,14
27MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,0
27MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,TV,N/A,N/A,0
28MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,7
28MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,21
28MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,17
28MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,HOME PHONE,N/A,N/A,0
29MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,6
29MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,15
29MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,8
29MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,INTERNET,N/A,N/A,0
30MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,3
30MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,10
30MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,6
30MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,HOME PHONE,N/A,N/A,0
30MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,0
30MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,TV,N/A,N/A,0
30MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,INTERNET,N/A,N/A,0
31MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,1
31MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,9
31MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,3
31MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,1
31MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,TV,N/A,N/A,1
31MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,INTERNET,N/A,N/A,1
31MAY2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,ATL,TV,N/A,N/A,1
01JUN2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,HOME PHONE,N/A,N/A,1
01JUN2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,INTERNET,N/A,N/A,8
01JUN2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Moncton,ATL,TV,N/A,N/A,6
01JUN2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,HOME PHONE,N/A,N/A,1
01JUN2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,INTERNET,N/A,N/A,1
01JUN2025,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,Nordia - Toronto,ATL,TV,N/A,N/A,1
01JAN2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
09JAN2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
11JAN2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
12JAN2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
17JAN2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
25JAN2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
30JAN2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,2
31JAN2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
03FEB2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
04FEB2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
07FEB2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
10FEB2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
11FEB2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
12FEB2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
13FEB2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
14FEB2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
20FEB2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
22FEB2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
23FEB2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
27FEB2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
28FEB2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
07MAR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
08MAR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
15MAR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
16MAR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
17MAR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
20MAR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
25MAR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
29MAR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,2
30MAR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
31MAR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
03APR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
05APR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,2
12APR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
15APR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
16APR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,2
18APR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
19APR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
21APR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
22APR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
23APR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,2
29APR2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
04MAY2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
05MAY2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
06MAY2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
10MAY2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
13MAY2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
16MAY2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
18MAY2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
20MAY2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,3
21MAY2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
23MAY2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,2
29MAY2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
03JUN2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,2
04JUN2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
07JUN2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
10JUN2024,Atlantic,ATL Echat,Residential Gross Sales,Online,Echat,N/A,ATL,BSH,N/A,N/A,1
